student_id,course,institute_tier,cgpa,internships,certifications,job_portal_active,industry_demand,institute_score,placement_months,placement_label,starting_salary
STU1030,Engineering,1,6.74,3,0,1,0.75,1.0,3,placed_3m,806836
STU1031,Data Science,2,7.13,2,0,1,0.85,0.7,3,placed_3m,1152629
STU1032,Engineering,3,7.64,2,1,1,0.75,0.45,6,placed_6m,749866
STU1033,Engineering,1,7.49,1,3,1,0.75,1.0,3,placed_3m,777407
STU1034,Engineering,2,8.61,0,2,1,0.75,0.7,12,placed_12m,662689
STU1035,Data Science,2,4.53,0,4,0,0.85,0.7,12,placed_12m,1014863
STU1036,MBA,2,4.57,1,1,0,0.7,0.7,6,placed_6m,887928
STU1037,Nursing,3,6.65,2,1,0,0.6,0.45,6,placed_6m,421109
STU1038,Engineering,1,8.41,1,4,0,0.75,1.0,12,placed_12m,749417
STU1039,MBA,2,5.48,2,4,1,0.7,0.7,12,placed_12m,865911
STU1040,Data Science,1,4.0,1,4,1,0.85,1.0,6,placed_6m,1003408
STU1041,Nursing,3,7.83,0,0,0,0.6,0.45,12,placed_12m,414298
STU1042,MBA,1,7.47,0,2,1,0.7,1.0,6,placed_6m,833174
STU1043,Data Science,2,6.0,2,0,0,0.85,0.7,3,placed_3m,1057420
STU1044,Law,3,6.12,2,2,1,0.45,0.45,6,placed_6m,572038
STU1045,Data Science,3,6.13,3,0,1,0.85,0.45,3,placed_3m,1078631
STU1046,Engineering,2,7.32,0,3,1,0.75,0.7,6,placed_6m,702913
STU1047,Engineering,2,6.51,3,2,1,0.75,0.7,6,placed_6m,708818
STU1048,Law,2,7.74,0,1,0,0.45,0.7,6,placed_6m,622096
STU1049,Engineering,2,4.06,0,2,1,0.75,0.7,12,placed_12m,583958
STU1050,Law,2,6.26,3,2,1,0.45,0.7,3,placed_3m,579714
STU1051,Data Science,2,5.96,1,2,1,0.85,0.7,6,placed_6m,985003
STU1052,Arts,2,6.92,2,3,1,0.35,0.7,6,placed_6m,294109
STU1053,Nursing,2,6.61,0,0,1,0.6,0.7,12,placed_12m,410714
STU1054,Arts,3,8.08,1,1,1,0.35,0.45,24,delayed,331041
STU1055,MBA,3,5.15,3,0,1,0.7,0.45,3,placed_3m,839001
STU1056,Nursing,2,7.25,1,0,0,0.6,0.7,24,delayed,477845
STU1057,MBA,1,7.81,2,4,1,0.7,1.0,6,placed_6m,955377
STU1058,MBA,1,9.24,0,3,1,0.7,1.0,6,placed_6m,1003950
STU1059,Data Science,3,6.67,2,4,1,0.85,0.45,12,placed_12m,1060729
STU1060,Law,2,7.56,1,3,0,0.45,0.7,3,placed_3m,691178
STU1061,Arts,1,5.22,0,0,1,0.35,1.0,12,placed_12m,307263
STU1062,Nursing,2,4.57,1,0,0,0.6,0.7,12,placed_12m,358431
STU1063,MBA,2,8.13,0,3,1,0.7,0.7,6,placed_6m,938847
STU1064,MBA,2,7.19,3,0,1,0.7,0.7,3,placed_3m,1044526
STU1065,Nursing,2,8.5,1,0,1,0.6,0.7,12,placed_12m,454992
STU1066,Engineering,1,5.69,0,1,1,0.75,1.0,6,placed_6m,713549
STU1067,Engineering,3,7.77,1,4,0,0.75,0.45,12,placed_12m,741135
STU1068,MBA,2,9.26,1,4,0,0.7,0.7,12,placed_12m,1006862
STU1069,Engineering,3,7.66,2,4,1,0.75,0.45,12,placed_12m,704877
STU1070,Engineering,3,7.5,3,2,0,0.75,0.45,6,placed_6m,688100
STU1071,Engineering,2,7.21,1,1,1,0.75,0.7,12,placed_12m,691380
STU1072,Engineering,2,5.47,2,4,0,0.75,0.7,3,placed_3m,696423
STU1073,Engineering,2,8.69,1,4,1,0.75,0.7,12,placed_12m,783328
STU1074,Arts,2,6.53,0,1,1,0.35,0.7,24,delayed,306073
STU1075,MBA,3,7.75,2,0,0,0.7,0.45,12,placed_12m,854265
STU1076,MBA,3,5.48,1,4,0,0.7,0.45,12,placed_12m,800097
STU1077,Data Science,1,5.9,2,0,1,0.85,1.0,3,placed_3m,1146917
STU1078,Engineering,1,8.78,3,4,1,0.75,1.0,3,placed_3m,847829
STU1079,Arts,3,6.82,1,3,1,0.35,0.45,12,placed_12m,286254
STU1080,Nursing,3,8.8,3,2,1,0.6,0.45,6,placed_6m,476108
STU1081,Engineering,3,7.11,2,4,1,0.75,0.45,6,placed_6m,735413
STU1082,MBA,2,5.17,1,3,0,0.7,0.7,24,delayed,691040
STU1083,Law,2,8.18,2,1,1,0.45,0.7,3,placed_3m,546013
STU1084,Arts,3,6.55,1,3,0,0.35,0.45,12,placed_12m,335030
STU1085,MBA,3,7.97,3,1,0,0.7,0.45,3,placed_3m,954818
STU1086,Data Science,2,7.23,2,4,1,0.85,0.7,3,placed_3m,1134307
STU1087,Engineering,1,5.5,0,1,0,0.75,1.0,24,delayed,593389
STU1088,Arts,2,7.38,1,3,0,0.35,0.7,6,placed_6m,346884
STU1089,Engineering,2,9.62,2,2,0,0.75,0.7,6,placed_6m,808187
STU1090,Arts,2,7.74,0,0,1,0.35,0.7,12,placed_12m,287103
STU1091,Data Science,3,7.14,0,0,1,0.85,0.45,12,placed_12m,1067201
STU1092,Data Science,2,8.38,1,2,1,0.85,0.7,3,placed_3m,1124029
STU1093,Data Science,3,7.43,1,0,1,0.85,0.45,12,placed_12m,979410
STU1094,Engineering,1,7.43,1,4,1,0.75,1.0,6,placed_6m,727271
STU1095,Engineering,3,6.0,1,4,0,0.75,0.45,12,placed_12m,532245
STU1096,Engineering,3,7.46,0,3,1,0.75,0.45,6,placed_6m,688697
STU1097,Engineering,1,8.34,2,3,0,0.75,1.0,3,placed_3m,808988
STU1098,Nursing,1,6.28,1,1,0,0.6,1.0,6,placed_6m,444342
STU1099,MBA,2,8.77,0,3,0,0.7,0.7,24,delayed,960469
STU1100,Engineering,1,7.1,1,4,1,0.75,1.0,6,placed_6m,669048
STU1101,Arts,3,6.22,1,3,0,0.35,0.45,6,placed_6m,286793
STU1102,Law,3,8.3,0,0,0,0.45,0.45,12,placed_12m,530934
STU1103,Arts,2,6.88,0,1,0,0.35,0.7,24,delayed,297338
STU1104,Arts,2,8.04,0,1,0,0.35,0.7,24,delayed,321207
STU1105,Engineering,2,6.88,2,4,1,0.75,0.7,3,placed_3m,737262
STU1106,MBA,3,7.13,2,3,1,0.7,0.45,3,placed_3m,847026
STU1107,Nursing,1,7.74,2,0,1,0.6,1.0,3,placed_3m,466402
STU1108,Data Science,2,7.52,2,3,0,0.85,0.7,6,placed_6m,1219541
STU1109,Engineering,2,5.0,2,2,0,0.75,0.7,6,placed_6m,772406
STU1110,Law,2,5.97,1,3,1,0.45,0.7,12,placed_12m,554063
STU1111,Engineering,2,8.22,2,4,0,0.75,0.7,3,placed_3m,720595
STU1112,Engineering,3,7.05,0,3,1,0.75,0.45,12,placed_12m,711461
STU1113,Data Science,1,6.62,2,1,0,0.85,1.0,3,placed_3m,1013283
STU1114,Data Science,1,5.71,2,0,1,0.85,1.0,6,placed_6m,1046396
STU1115,Data Science,3,6.01,1,4,0,0.85,0.45,12,placed_12m,893932
STU1116,Engineering,3,4.98,1,2,1,0.75,0.45,24,delayed,527622
STU1117,Law,1,7.09,1,0,1,0.45,1.0,12,placed_12m,595180
STU1118,Engineering,2,6.54,2,0,1,0.75,0.7,6,placed_6m,661271
STU1119,Engineering,2,6.14,2,1,0,0.75,0.7,3,placed_3m,694960
STU1120,Law,2,7.13,2,1,1,0.45,0.7,12,placed_12m,595047
STU1121,Arts,2,7.6,1,1,1,0.35,0.7,24,delayed,309020
STU1122,Law,1,9.5,2,4,0,0.45,1.0,6,placed_6m,674825
STU1123,Law,2,5.54,1,3,0,0.45,0.7,12,placed_12m,528355
STU1124,Data Science,3,8.48,3,0,1,0.85,0.45,3,placed_3m,1190073
STU1125,Data Science,2,8.27,1,3,0,0.85,0.7,3,placed_3m,1096856
STU1126,Engineering,3,6.34,1,3,1,0.75,0.45,24,delayed,663875
STU1127,MBA,1,7.42,1,1,0,0.7,1.0,3,placed_3m,971344
STU1128,MBA,3,6.7,2,3,1,0.7,0.45,3,placed_3m,885726
STU1129,Engineering,3,7.4,3,0,0,0.75,0.45,3,placed_3m,788994
STU1130,Nursing,3,8.86,0,0,1,0.6,0.45,3,placed_3m,413136
STU1131,MBA,3,7.87,0,2,0,0.7,0.45,24,delayed,784090
STU1132,Engineering,3,7.76,3,4,0,0.75,0.45,6,placed_6m,813922
STU1133,Engineering,2,6.73,1,3,0,0.75,0.7,6,placed_6m,675948
STU1134,Data Science,2,5.57,2,4,1,0.85,0.7,3,placed_3m,813225
STU1135,Engineering,2,6.97,1,4,0,0.75,0.7,6,placed_6m,685878
STU1136,Law,3,8.53,0,4,1,0.45,0.45,3,placed_3m,585454
STU1137,MBA,3,5.52,2,4,0,0.7,0.45,6,placed_6m,645602
STU1138,MBA,2,6.04,2,0,0,0.7,0.7,6,placed_6m,939638
STU1139,Data Science,1,7.34,1,3,1,0.85,1.0,6,placed_6m,1062612
STU1140,Law,2,6.12,1,2,1,0.45,0.7,12,placed_12m,565231
STU1141,MBA,3,6.33,2,4,1,0.7,0.45,24,delayed,791249
STU1142,Data Science,2,6.73,0,2,1,0.85,0.7,12,placed_12m,898770
STU1143,Data Science,2,5.7,3,0,1,0.85,0.7,12,placed_12m,957825
STU1144,Engineering,2,6.13,1,0,1,0.75,0.7,6,placed_6m,625470
STU1145,Law,2,7.97,1,1,1,0.45,0.7,12,placed_12m,641937
STU1146,Nursing,3,5.76,3,4,0,0.6,0.45,3,placed_3m,421815
STU1147,Data Science,3,5.44,2,1,1,0.85,0.45,12,placed_12m,910831
STU1148,Law,3,6.51,1,2,1,0.45,0.45,24,delayed,486956
STU1149,Law,2,8.01,2,3,1,0.45,0.7,6,placed_6m,670058
STU1150,Nursing,2,6.98,1,1,0,0.6,0.7,6,placed_6m,485312
STU1151,Law,2,6.69,1,0,0,0.45,0.7,6,placed_6m,620030
STU1152,Data Science,3,7.25,3,4,1,0.85,0.45,6,placed_6m,1106401
STU1153,Data Science,2,5.28,2,2,0,0.85,0.7,12,placed_12m,1006955
STU1154,Data Science,2,7.74,2,0,1,0.85,0.7,6,placed_6m,1020690
STU1155,Nursing,2,7.62,1,3,0,0.6,0.7,12,placed_12m,440707
STU1156,Engineering,3,6.75,0,4,1,0.75,0.45,12,placed_12m,598667
STU1157,Law,1,8.31,0,3,0,0.45,1.0,12,placed_12m,547142
STU1158,Law,3,5.96,1,3,1,0.45,0.45,12,placed_12m,565442
STU1159,Engineering,2,8.44,2,4,0,0.75,0.7,3,placed_3m,730071
STU1160,Law,2,7.37,1,4,1,0.45,0.7,6,placed_6m,637502
STU1161,Engineering,1,6.83,2,3,1,0.75,1.0,3,placed_3m,793467
STU1162,MBA,2,7.18,0,2,0,0.7,0.7,12,placed_12m,876333
STU1163,Nursing,2,7.08,1,4,1,0.6,0.7,6,placed_6m,461306
STU1164,Engineering,1,8.54,0,0,0,0.75,1.0,3,placed_3m,732984
STU1165,Law,2,6.02,1,1,0,0.45,0.7,24,delayed,611371
STU1166,Law,3,6.36,0,2,1,0.45,0.45,24,delayed,505755
STU1167,Data Science,1,8.34,3,4,1,0.85,1.0,6,placed_6m,1240786
STU1168,Engineering,3,6.54,0,4,0,0.75,0.45,12,placed_12m,594191
STU1169,Engineering,2,8.19,3,2,0,0.75,0.7,6,placed_6m,727521
STU1170,Data Science,3,9.07,1,1,0,0.85,0.45,6,placed_6m,1127237
STU1171,Arts,2,6.76,3,3,1,0.35,0.7,6,placed_6m,345184
STU1172,Data Science,1,7.95,1,0,0,0.85,1.0,6,placed_6m,1084644
STU1173,Engineering,1,5.93,3,4,1,0.75,1.0,12,placed_12m,663883
STU1174,Data Science,1,8.03,0,1,1,0.85,1.0,24,delayed,989924
STU1175,Data Science,1,7.42,2,0,0,0.85,1.0,3,placed_3m,1239368
STU1176,Nursing,3,7.72,3,2,0,0.6,0.45,6,placed_6m,442493
STU1177,Engineering,3,6.49,0,4,1,0.75,0.45,24,delayed,592428
STU1178,Nursing,3,5.37,0,3,0,0.6,0.45,6,placed_6m,422623
STU1179,Data Science,3,7.75,1,2,0,0.85,0.45,12,placed_12m,941616
STU1180,Arts,1,4.93,3,4,0,0.35,1.0,3,placed_3m,316988
STU1181,MBA,2,6.85,1,1,1,0.7,0.7,12,placed_12m,809533
STU1182,Data Science,2,8.24,1,0,1,0.85,0.7,3,placed_3m,1222464
STU1183,Arts,2,7.41,0,0,0,0.35,0.7,6,placed_6m,366107
STU1184,Engineering,2,9.34,0,4,0,0.75,0.7,6,placed_6m,782870
STU1185,Arts,2,8.33,2,2,1,0.35,0.7,6,placed_6m,370501
STU1186,Data Science,2,6.48,0,3,1,0.85,0.7,3,placed_3m,955221
STU1187,Engineering,2,7.23,2,1,1,0.75,0.7,6,placed_6m,816873
STU1188,MBA,3,7.15,3,4,1,0.7,0.45,6,placed_6m,904732
STU1189,Nursing,3,5.46,0,1,1,0.6,0.45,12,placed_12m,401367
STU1190,Engineering,2,6.17,2,0,1,0.75,0.7,6,placed_6m,686401
STU1191,Data Science,3,6.58,0,3,0,0.85,0.45,6,placed_6m,931693
STU1192,MBA,3,4.96,2,1,0,0.7,0.45,6,placed_6m,881413
STU1193,Data Science,2,7.25,0,4,1,0.85,0.7,12,placed_12m,1053711
STU1194,Engineering,2,6.93,2,3,1,0.75,0.7,3,placed_3m,787696
STU1195,Law,2,5.36,1,2,1,0.45,0.7,12,placed_12m,543375
STU1196,Arts,3,7.64,1,4,0,0.35,0.45,6,placed_6m,301054
STU1197,Arts,3,7.99,1,1,1,0.35,0.45,12,placed_12m,308290
STU1198,Nursing,1,7.45,0,3,1,0.6,1.0,6,placed_6m,462925
STU1199,Engineering,2,6.84,2,4,0,0.75,0.7,6,placed_6m,681733
STU1200,Nursing,2,7.85,1,3,1,0.6,0.7,6,placed_6m,423610
STU1201,Engineering,2,7.95,2,3,1,0.75,0.7,6,placed_6m,802615
STU1202,Engineering,1,7.54,0,3,1,0.75,1.0,12,placed_12m,694990
STU1203,MBA,3,6.29,2,1,1,0.7,0.45,6,placed_6m,839901
STU1204,MBA,3,7.5,0,4,1,0.7,0.45,24,delayed,816677
STU1205,Nursing,3,8.52,1,0,1,0.6,0.45,12,placed_12m,428272
STU1206,Data Science,3,6.54,0,0,0,0.85,0.45,12,placed_12m,1042424
STU1207,MBA,3,9.51,2,1,0,0.7,0.45,3,placed_3m,889823
STU1208,Engineering,2,6.62,1,1,1,0.75,0.7,3,placed_3m,701462
STU1209,Arts,2,7.24,3,3,1,0.35,0.7,3,placed_3m,354262
STU1210,MBA,1,6.46,3,4,1,0.7,1.0,3,placed_3m,946817
STU1211,MBA,3,7.45,0,4,1,0.7,0.45,12,placed_12m,737645
STU1212,Engineering,1,5.28,2,2,0,0.75,1.0,3,placed_3m,746555
STU1213,Nursing,3,6.6,0,2,1,0.6,0.45,24,delayed,410190
STU1214,Data Science,2,6.0,1,0,0,0.85,0.7,6,placed_6m,951049
STU1215,Engineering,1,7.35,2,2,1,0.75,1.0,3,placed_3m,800675
STU1216,Engineering,1,8.29,2,2,1,0.75,1.0,3,placed_3m,813062
STU1217,Data Science,1,7.91,2,0,1,0.85,1.0,3,placed_3m,1083148
STU1218,Data Science,3,4.59,1,0,0,0.85,0.45,24,delayed,796119
STU1219,Engineering,3,9.45,1,2,0,0.75,0.45,6,placed_6m,794525
STU1220,Arts,2,7.52,0,4,1,0.35,0.7,12,placed_12m,326478
STU1221,Engineering,1,6.35,2,2,1,0.75,1.0,6,placed_6m,705788
STU1222,MBA,1,7.37,1,3,1,0.7,1.0,6,placed_6m,878097
STU1223,Arts,1,7.39,2,3,0,0.35,1.0,6,placed_6m,345135
STU1224,MBA,1,6.47,0,3,1,0.7,1.0,6,placed_6m,843948
STU1225,Data Science,3,7.42,1,1,1,0.85,0.45,12,placed_12m,946387
STU1226,MBA,2,6.53,1,3,0,0.7,0.7,12,placed_12m,739185
STU1227,Engineering,2,6.76,0,4,1,0.75,0.7,12,placed_12m,716376
STU1228,Arts,1,6.45,1,1,0,0.35,1.0,3,placed_3m,357556
STU1229,MBA,2,5.62,2,1,1,0.7,0.7,6,placed_6m,767631
STU1230,Law,2,7.36,3,3,1,0.45,0.7,6,placed_6m,628212
STU1231,Engineering,2,7.84,1,2,1,0.75,0.7,6,placed_6m,678507
STU1232,Engineering,2,7.77,1,0,1,0.75,0.7,12,placed_12m,699435
STU1233,Engineering,1,8.1,0,2,1,0.75,1.0,12,placed_12m,721508
STU1234,Data Science,2,7.56,2,2,0,0.85,0.7,12,placed_12m,1057750
STU1235,MBA,2,6.61,0,1,1,0.7,0.7,12,placed_12m,941951
STU1236,Law,2,8.12,3,1,1,0.45,0.7,6,placed_6m,624227
STU1237,MBA,3,5.71,1,1,0,0.7,0.45,12,placed_12m,726756
STU1238,Arts,2,6.21,1,4,0,0.35,0.7,24,delayed,286381
STU1239,Engineering,2,6.14,3,4,1,0.75,0.7,6,placed_6m,760782
STU1240,Law,2,8.39,0,0,0,0.45,0.7,12,placed_12m,526117
STU1241,Nursing,2,8.24,1,1,0,0.6,0.7,6,placed_6m,441437
STU1242,Nursing,2,7.74,1,3,1,0.6,0.7,3,placed_3m,501459
STU1243,Law,3,8.38,0,1,0,0.45,0.45,12,placed_12m,576737
STU1244,Nursing,3,6.23,1,4,1,0.6,0.45,12,placed_12m,408624
STU1245,Data Science,1,7.58,2,1,0,0.85,1.0,6,placed_6m,1308520
STU1246,Engineering,2,7.06,2,4,1,0.75,0.7,12,placed_12m,722693
STU1247,Engineering,2,8.13,0,1,1,0.75,0.7,12,placed_12m,668954
STU1248,Arts,3,7.07,3,3,1,0.35,0.45,3,placed_3m,326157
STU1249,Data Science,2,6.78,0,0,0,0.85,0.7,12,placed_12m,911694
STU1250,Nursing,2,7.79,0,3,1,0.6,0.7,3,placed_3m,484110
STU1251,MBA,1,8.16,1,4,1,0.7,1.0,12,placed_12m,984365
STU1252,Engineering,2,6.46,0,2,1,0.75,0.7,6,placed_6m,714416
STU1253,Engineering,1,7.13,0,3,0,0.75,1.0,12,placed_12m,767207
STU1254,Data Science,2,6.04,3,1,0,0.85,0.7,3,placed_3m,1037159
STU1255,MBA,1,4.45,1,0,1,0.7,1.0,12,placed_12m,754019
STU1256,Engineering,3,7.42,0,1,0,0.75,0.45,6,placed_6m,656632
STU1257,MBA,2,7.87,0,1,1,0.7,0.7,6,placed_6m,825876
STU1258,Engineering,2,7.49,2,3,0,0.75,0.7,6,placed_6m,739066
STU1259,Data Science,3,5.06,2,0,1,0.85,0.45,3,placed_3m,1029382
STU1260,Engineering,2,6.81,1,2,1,0.75,0.7,6,placed_6m,682851
STU1261,Nursing,2,4.76,0,1,1,0.6,0.7,12,placed_12m,385696
STU1262,MBA,2,8.71,0,0,1,0.7,0.7,6,placed_6m,903994
STU1263,MBA,1,6.01,0,2,1,0.7,1.0,12,placed_12m,892113
STU1264,Engineering,3,8.58,0,1,1,0.75,0.45,3,placed_3m,665624
STU1265,Engineering,1,8.24,1,0,1,0.75,1.0,6,placed_6m,664284
STU1266,MBA,2,6.21,0,3,1,0.7,0.7,3,placed_3m,848915
STU1267,MBA,2,5.95,1,1,1,0.7,0.7,6,placed_6m,890667
STU1268,Data Science,2,7.59,1,1,0,0.85,0.7,3,placed_3m,1108857
STU1269,Engineering,3,6.27,3,0,1,0.75,0.45,3,placed_3m,657656
STU1270,Data Science,2,7.31,3,1,0,0.85,0.7,3,placed_3m,1042727
STU1271,Law,1,6.67,1,2,1,0.45,1.0,6,placed_6m,621918
STU1272,Nursing,3,5.24,1,1,1,0.6,0.45,6,placed_6m,392991
STU1273,Engineering,2,4.75,1,4,1,0.75,0.7,24,delayed,600356
STU1274,MBA,3,7.45,1,2,1,0.7,0.45,24,delayed,931198
STU1275,Engineering,3,6.58,2,0,1,0.75,0.45,6,placed_6m,628522
STU1276,Engineering,3,6.59,1,2,0,0.75,0.45,6,placed_6m,739449
STU1277,Arts,2,7.97,2,4,1,0.35,0.7,6,placed_6m,348594
STU1278,Engineering,2,8.49,3,4,0,0.75,0.7,3,placed_3m,696866
STU1279,MBA,3,6.9,1,1,1,0.7,0.45,3,placed_3m,823317
STU1280,Data Science,2,6.83,1,1,0,0.85,0.7,12,placed_12m,1094724
STU1281,Nursing,1,7.75,0,3,0,0.6,1.0,3,placed_3m,456780
STU1282,Data Science,3,5.71,0,2,1,0.85,0.45,12,placed_12m,794147
STU1283,Engineering,3,7.45,1,3,0,0.75,0.45,6,placed_6m,671967
STU1284,MBA,2,7.81,0,4,1,0.7,0.7,12,placed_12m,815084
STU1285,Data Science,1,7.95,2,1,0,0.85,1.0,6,placed_6m,1206832
STU1286,Engineering,2,5.07,0,1,1,0.75,0.7,12,placed_12m,648210
STU1287,MBA,3,6.36,1,1,1,0.7,0.45,6,placed_6m,745842
STU1288,Engineering,3,6.23,2,0,0,0.75,0.45,3,placed_3m,633388
STU1289,Engineering,2,7.31,2,4,0,0.75,0.7,6,placed_6m,762115
STU1290,MBA,1,7.73,1,1,1,0.7,1.0,6,placed_6m,891425
STU1291,Engineering,3,8.85,2,4,0,0.75,0.45,3,placed_3m,693697
STU1292,Data Science,2,6.66,1,1,1,0.85,0.7,12,placed_12m,933133
STU1293,Data Science,2,6.65,1,2,0,0.85,0.7,3,placed_3m,1060091
STU1294,Law,3,8.46,0,4,0,0.45,0.45,12,placed_12m,581482
STU1295,Engineering,1,7.53,1,3,1,0.75,1.0,12,placed_12m,707952
STU1296,Engineering,2,8.59,2,0,0,0.75,0.7,3,placed_3m,768326
STU1297,Engineering,1,7.52,2,3,1,0.75,1.0,3,placed_3m,845080
STU1298,Data Science,2,5.93,2,4,0,0.85,0.7,3,placed_3m,961965
STU1299,Nursing,3,5.73,1,1,0,0.6,0.45,12,placed_12m,333971
STU1300,Engineering,2,5.49,0,4,1,0.75,0.7,24,delayed,630643
STU1301,Arts,3,7.93,0,0,1,0.35,0.45,6,placed_6m,312222
STU1302,Engineering,2,8.51,1,4,1,0.75,0.7,3,placed_3m,711392
STU1303,Data Science,2,9.23,2,1,0,0.85,0.7,3,placed_3m,1227868
STU1304,Nursing,2,8.13,2,3,1,0.6,0.7,3,placed_3m,503091
STU1305,Law,2,8.48,1,2,1,0.45,0.7,12,placed_12m,522813
STU1306,Nursing,2,6.56,1,3,0,0.6,0.7,12,placed_12m,408205
STU1307,Law,1,5.93,1,1,1,0.45,1.0,12,placed_12m,670065
STU1308,MBA,2,8.14,1,1,1,0.7,0.7,12,placed_12m,938820
STU1309,Law,2,7.66,0,0,0,0.45,0.7,3,placed_3m,610405
STU1310,Engineering,3,7.32,0,4,1,0.75,0.45,24,delayed,689844
STU1311,Law,3,7.63,0,4,1,0.45,0.45,12,placed_12m,548835
STU1312,Data Science,3,7.56,0,3,0,0.85,0.45,6,placed_6m,1052108
STU1313,Law,1,8.61,0,2,1,0.45,1.0,6,placed_6m,662777
STU1314,MBA,2,8.62,0,2,0,0.7,0.7,12,placed_12m,929510
STU1315,Data Science,3,7.8,2,0,1,0.85,0.45,6,placed_6m,1042504
STU1316,Data Science,2,8.13,1,1,1,0.85,0.7,6,placed_6m,1108005
STU1317,Nursing,1,7.77,3,0,1,0.6,1.0,3,placed_3m,488282
STU1318,Engineering,3,6.69,0,4,1,0.75,0.45,3,placed_3m,641646
STU1319,Engineering,3,8.03,1,1,0,0.75,0.45,3,placed_3m,645129
STU1320,Engineering,2,5.67,1,0,1,0.75,0.7,24,delayed,596031
STU1321,Engineering,1,8.36,0,3,1,0.75,1.0,6,placed_6m,739727
STU1322,Law,3,5.89,2,4,1,0.45,0.45,12,placed_12m,500235
STU1323,Engineering,2,7.51,0,2,1,0.75,0.7,6,placed_6m,667690
STU1324,Arts,3,6.27,3,0,0,0.35,0.45,3,placed_3m,317562
STU1325,MBA,3,7.81,3,4,0,0.7,0.45,3,placed_3m,942275
STU1326,Engineering,3,7.16,1,4,0,0.75,0.45,6,placed_6m,716944
STU1327,Nursing,2,5.45,1,2,1,0.6,0.7,24,delayed,383237
STU1328,Data Science,1,7.66,2,2,0,0.85,1.0,6,placed_6m,1254702
STU1329,MBA,3,6.56,1,2,1,0.7,0.45,12,placed_12m,863727
STU1330,Data Science,2,8.17,2,0,1,0.85,0.7,3,placed_3m,1169286
STU1331,Nursing,3,7.2,0,2,0,0.6,0.45,24,delayed,403698
STU1332,Engineering,1,7.63,0,3,1,0.75,1.0,12,placed_12m,739366
STU1333,Arts,1,6.15,1,4,1,0.35,1.0,6,placed_6m,356476
STU1334,Arts,3,6.55,1,2,1,0.35,0.45,6,placed_6m,332165
STU1335,Data Science,3,6.7,3,4,0,0.85,0.45,3,placed_3m,1147788
STU1336,Engineering,3,8.14,0,1,0,0.75,0.45,24,delayed,660254
STU1337,Data Science,3,9.05,2,1,0,0.85,0.45,3,placed_3m,1167362
STU1338,Engineering,2,6.31,0,2,0,0.75,0.7,12,placed_12m,712919
STU1339,Engineering,3,8.38,1,4,1,0.75,0.45,3,placed_3m,681847
STU1340,Engineering,3,4.81,1,1,1,0.75,0.45,24,delayed,563116
STU1341,MBA,2,5.89,1,2,0,0.7,0.7,24,delayed,801701
STU1342,Law,2,6.15,0,4,1,0.45,0.7,24,delayed,559617
STU1343,Nursing,1,5.71,1,2,1,0.6,1.0,24,delayed,453020
STU1344,Nursing,2,5.46,2,4,0,0.6,0.7,12,placed_12m,412718
STU1345,MBA,3,7.65,1,1,0,0.7,0.45,12,placed_12m,757769
STU1346,MBA,2,6.96,1,2,1,0.7,0.7,6,placed_6m,884065
STU1347,MBA,2,7.62,2,1,1,0.7,0.7,6,placed_6m,863676
STU1348,Arts,2,7.96,2,2,1,0.35,0.7,12,placed_12m,310925
STU1349,Engineering,2,7.49,1,0,0,0.75,0.7,6,placed_6m,650599
STU1350,Law,2,7.92,1,1,0,0.45,0.7,3,placed_3m,619685
STU1351,Data Science,2,7.12,3,1,0,0.85,0.7,3,placed_3m,1213927
STU1352,MBA,3,5.89,1,3,1,0.7,0.45,24,delayed,765870
STU1353,Nursing,2,8.36,0,1,1,0.6,0.7,6,placed_6m,460784
STU1354,MBA,1,6.55,1,4,0,0.7,1.0,3,placed_3m,974485
STU1355,Law,1,6.17,2,2,1,0.45,1.0,12,placed_12m,538326
STU1356,Arts,3,7.0,0,0,1,0.35,0.45,24,delayed,302912
STU1357,MBA,2,6.2,3,4,1,0.7,0.7,3,placed_3m,894463
STU1358,Engineering,3,6.74,0,4,1,0.75,0.45,12,placed_12m,658395
STU1359,Data Science,3,7.58,2,4,0,0.85,0.45,6,placed_6m,1020969
STU1360,Arts,3,7.58,1,4,1,0.35,0.45,12,placed_12m,297376
STU1361,Engineering,2,6.21,1,0,0,0.75,0.7,3,placed_3m,683366
STU1362,Data Science,3,6.66,3,3,0,0.85,0.45,3,placed_3m,1168975
STU1363,Data Science,2,8.38,1,1,1,0.85,0.7,3,placed_3m,1174540
STU1364,Nursing,3,7.75,1,4,1,0.6,0.45,6,placed_6m,420857
STU1365,Engineering,2,9.48,0,1,1,0.75,0.7,6,placed_6m,686610
STU1366,Nursing,2,8.5,0,1,1,0.6,0.7,6,placed_6m,405779
STU1367,Arts,2,8.46,0,4,1,0.35,0.7,24,delayed,355102
STU1368,Engineering,1,5.67,2,3,1,0.75,1.0,6,placed_6m,666856
STU1369,Engineering,3,8.04,0,1,0,0.75,0.45,6,placed_6m,662082
STU1370,Arts,2,7.14,0,2,1,0.35,0.7,24,delayed,336777
STU1371,Engineering,2,6.59,1,1,1,0.75,0.7,12,placed_12m,599350
STU1372,Law,2,7.38,2,4,1,0.45,0.7,6,placed_6m,666394
STU1373,MBA,3,8.24,2,0,1,0.7,0.45,6,placed_6m,889396
