student_id,course,institute_tier,cgpa,internships,certifications,job_portal_active,industry_demand,institute_score,placement_months,placement_label,starting_salary,employability_score,engagement_score,course_enc,label_enc
STU0713,MBA,2,7.37,0,3,1,0.7,0.7,6,placed_6m,811648,0.5329499999999999,0.84,4,1
STU0714,MBA,1,5.99,2,4,0,0.7,1.0,6,placed_6m,813621,0.7213166666666666,0.32000000000000006,4,1
STU0715,Arts,2,5.58,0,3,0,0.35,0.7,24,delayed,238339,0.41779999999999995,0.24,0,3
STU0716,Law,2,6.39,2,3,1,0.45,0.7,12,placed_12m,570253,0.6278166666666667,0.84,3,2
STU0717,Arts,3,8.51,0,1,0,0.35,0.45,24,delayed,302700,0.45035,0.08000000000000002,0,3
STU0718,Engineering,3,8.25,0,3,1,0.75,0.45,24,delayed,628905,0.52125,0.84,2,3
STU0719,Nursing,1,7.47,1,0,0,0.6,1.0,3,placed_3m,515375,0.6347833333333333,0.0,5,0
STU0720,Arts,3,5.51,1,2,1,0.35,0.45,12,placed_12m,267478,0.4386833333333333,0.76,0,2
STU0721,Engineering,3,6.98,1,1,0,0.75,0.45,6,placed_6m,734030,0.5401333333333334,0.08000000000000002,2,1
STU0722,Engineering,3,7.53,1,1,1,0.75,0.45,12,placed_12m,752900,0.5593833333333333,0.6799999999999999,2,2
STU0723,Nursing,2,7.39,3,4,0,0.6,0.7,6,placed_6m,414611,0.7786500000000001,0.32000000000000006,5,1
STU0724,Data Science,2,5.17,2,2,0,0.85,0.7,6,placed_6m,999133,0.6351166666666668,0.16000000000000003,1,1
STU0725,Law,2,6.22,0,1,0,0.45,0.7,12,placed_12m,522028,0.4352,0.08000000000000002,3,2
STU0726,Engineering,1,7.13,1,3,0,0.75,1.0,12,placed_12m,589118,0.6753833333333334,0.24,2,2
STU0727,Nursing,2,7.79,2,1,0,0.6,0.7,6,placed_6m,424874,0.6793166666666667,0.08000000000000002,5,1
STU0728,Engineering,2,4.78,1,1,1,0.75,0.7,12,placed_12m,659724,0.5131333333333332,0.6799999999999999,2,2
STU0729,Engineering,2,7.02,0,1,1,0.75,0.7,3,placed_3m,777821,0.5081999999999999,0.6799999999999999,2,0
STU0730,Engineering,3,7.36,2,4,1,0.75,0.45,6,placed_6m,740549,0.6667666666666667,0.92,2,1
STU0731,Law,2,8.13,2,1,1,0.45,0.7,3,placed_3m,641517,0.6687166666666667,0.6799999999999999,3,0
STU0732,Data Science,1,7.96,1,1,1,0.85,1.0,6,placed_6m,1140510,0.6994333333333334,0.6799999999999999,1,1
STU0733,Data Science,3,7.84,0,4,1,0.85,0.45,24,delayed,1094989,0.5319,0.92,1,3
STU0734,MBA,3,6.32,0,2,1,0.7,0.45,3,placed_3m,916209,0.4362,0.76,4,0
STU0735,Law,3,5.1,2,0,1,0.45,0.45,12,placed_12m,494889,0.5026666666666666,0.6,3,2
STU0736,MBA,3,6.77,0,4,1,0.7,0.45,12,placed_12m,670037,0.47195,0.92,4,2
STU0737,Law,2,8.3,1,4,0,0.45,0.7,3,placed_3m,532159,0.6213333333333333,0.32000000000000006,3,0
STU0738,MBA,3,8.73,1,1,0,0.7,0.45,6,placed_6m,977417,0.5938833333333333,0.08000000000000002,4,1
STU0739,MBA,1,7.98,1,1,1,0.7,1.0,3,placed_3m,954299,0.6776333333333333,0.6799999999999999,4,0
STU0740,MBA,2,7.67,3,0,0,0.7,0.7,6,placed_6m,956829,0.76345,0.0,4,1
STU0741,MBA,2,7.62,2,1,1,0.7,0.7,3,placed_3m,816033,0.6883666666666667,0.6799999999999999,4,0
STU0742,Nursing,1,6.59,2,3,1,0.6,1.0,3,placed_3m,448238,0.7173166666666667,0.84,5,0
STU0743,Data Science,1,7.06,0,1,0,0.85,1.0,12,placed_12m,1038787,0.5846,0.08000000000000002,1,2
STU0744,Engineering,2,9.04,0,1,0,0.75,0.7,12,placed_12m,740055,0.5789,0.08000000000000002,2,2
STU0745,Law,3,6.16,1,3,1,0.45,0.45,12,placed_12m,512302,0.4864333333333334,0.84,3,2
STU0746,MBA,2,8.98,0,0,1,0.7,0.7,6,placed_6m,857495,0.5592999999999999,0.6,4,1
STU0747,Data Science,1,6.85,3,3,0,0.85,1.0,3,placed_3m,1100945,0.8472500000000001,0.24,1,0
STU0748,Arts,3,8.66,0,4,1,0.35,0.45,12,placed_12m,348478,0.48560000000000003,0.92,0,2
STU0749,Data Science,2,5.65,1,3,1,0.85,0.7,6,placed_6m,1001737,0.5785833333333334,0.84,1,1
STU0750,Engineering,2,7.84,1,2,0,0.75,0.7,6,placed_6m,751218,0.6302333333333332,0.16000000000000003,2,1
STU0751,Arts,3,6.39,2,4,0,0.35,0.45,12,placed_12m,288185,0.5728166666666668,0.32000000000000006,0,2
STU0752,Data Science,2,5.64,0,1,1,0.85,0.7,12,placed_12m,729768,0.47489999999999993,0.6799999999999999,1,2
STU0753,MBA,2,7.44,1,4,0,0.7,0.7,6,placed_6m,855753,0.6287333333333333,0.32000000000000006,4,1
STU0754,Engineering,3,8.31,1,0,1,0.75,0.45,6,placed_6m,664217,0.5766833333333333,0.6,2,1
STU0755,Nursing,2,6.27,3,0,1,0.6,0.7,6,placed_6m,463200,0.6994499999999999,0.6,5,1
STU0756,Data Science,2,5.55,0,3,1,0.85,0.7,12,placed_12m,1174870,0.4917499999999999,0.84,1,2
STU0757,Data Science,3,7.1,3,4,1,0.85,0.45,6,placed_6m,1114255,0.756,0.92,1,1
STU0758,Law,3,7.1,2,1,1,0.45,0.45,12,placed_12m,677867,0.5826666666666667,0.6799999999999999,3,2
STU0759,Nursing,1,7.8,1,0,0,0.6,1.0,12,placed_12m,491717,0.6463333333333333,0.0,5,2
STU0760,Engineering,1,8.24,2,1,0,0.75,1.0,3,placed_3m,763352,0.7775666666666667,0.08000000000000002,2,0
STU0761,MBA,1,7.13,0,2,1,0.7,1.0,6,placed_6m,916549,0.57455,0.76,4,1
STU0762,Engineering,2,9.24,3,0,1,0.75,0.7,6,placed_6m,889202,0.8259000000000001,0.6,2,1
STU0763,Nursing,2,7.45,1,3,0,0.6,0.7,3,placed_3m,507596,0.6040833333333333,0.24,5,0
STU0764,Engineering,1,6.82,1,2,1,0.75,1.0,6,placed_6m,699451,0.6545333333333334,0.76,2,1
STU0765,Data Science,3,5.43,1,4,0,0.85,0.45,24,delayed,913456,0.5308833333333334,0.32000000000000006,1,3
STU0766,Nursing,2,6.91,0,1,0,0.6,0.7,24,delayed,369060,0.48185,0.08000000000000002,5,3
STU0767,Law,2,6.83,3,0,0,0.45,0.7,3,placed_3m,645611,0.69655,0.0,3,0
STU0768,MBA,2,8.26,0,2,1,0.7,0.7,24,delayed,957813,0.5540999999999999,0.76,4,3
STU0769,Law,3,7.71,2,2,1,0.45,0.45,3,placed_3m,594518,0.6140166666666667,0.76,3,0
STU0770,Engineering,1,5.9,1,0,0,0.75,1.0,6,placed_6m,667546,0.6023333333333334,0.0,2,1
STU0771,Law,2,7.39,3,4,0,0.45,0.7,3,placed_3m,641017,0.7561500000000001,0.32000000000000006,3,0
STU0772,Engineering,3,7.94,0,4,0,0.75,0.45,12,placed_12m,687198,0.5204,0.32000000000000006,2,2
STU0773,MBA,2,8.88,1,3,1,0.7,0.7,6,placed_6m,946024,0.6691333333333334,0.84,4,1
STU0774,Nursing,2,8.18,1,4,0,0.6,0.7,6,placed_6m,468898,0.6396333333333333,0.32000000000000006,5,1
STU0775,Engineering,2,8.04,2,3,1,0.75,0.7,3,placed_3m,743014,0.7305666666666666,0.84,2,0
STU0776,Engineering,1,7.27,0,2,0,0.75,1.0,6,placed_6m,768288,0.58695,0.16000000000000003,2,1
STU0777,Nursing,1,7.63,0,0,1,0.6,1.0,12,placed_12m,480797,0.55705,0.6,5,2
STU0778,Nursing,2,8.57,0,4,0,0.6,0.7,12,placed_12m,423728,0.56995,0.32000000000000006,5,2
STU0779,Data Science,2,5.73,2,3,1,0.85,0.7,12,placed_12m,933764,0.6647166666666666,0.84,1,2
STU0780,Data Science,1,6.82,0,2,0,0.85,1.0,3,placed_3m,1047762,0.5862,0.16000000000000003,1,0
STU0781,Data Science,3,6.35,1,4,0,0.85,0.45,12,placed_12m,1012310,0.5630833333333334,0.32000000000000006,1,2
STU0782,Engineering,3,7.62,0,1,1,0.75,0.45,12,placed_12m,664618,0.4792,0.6799999999999999,2,2
STU0783,MBA,3,8.55,2,2,1,0.7,0.45,12,placed_12m,868407,0.6809166666666666,0.76,4,2
STU0784,Engineering,3,6.54,3,4,1,0.75,0.45,6,placed_6m,705352,0.7214,0.92,2,1
STU0785,Arts,2,4.57,1,2,1,0.35,0.7,24,delayed,273112,0.4557833333333333,0.76,0,3
STU0786,Data Science,3,6.75,1,0,1,0.85,0.45,12,placed_12m,1040490,0.5370833333333334,0.6,1,2
STU0787,MBA,1,8.2,0,0,1,0.7,1.0,6,placed_6m,955789,0.592,0.6,4,1
STU0788,MBA,3,7.79,0,0,0,0.7,0.45,24,delayed,790760,0.46765,0.0,4,3
STU0789,Arts,3,7.67,1,1,1,0.35,0.45,6,placed_6m,325613,0.5042833333333333,0.6799999999999999,0,1
STU0790,Engineering,3,6.89,2,0,1,0.75,0.45,12,placed_12m,738882,0.6103166666666666,0.6,2,2
STU0791,Data Science,3,5.79,1,1,0,0.85,0.45,12,placed_12m,893174,0.5134833333333333,0.08000000000000002,1,2
STU0792,Data Science,2,7.77,3,0,1,0.85,0.7,3,placed_3m,1173873,0.78945,0.6,1,0
STU0793,Data Science,2,6.28,1,2,0,0.85,0.7,6,placed_6m,1007379,0.5906333333333333,0.16000000000000003,1,1
STU0794,Engineering,2,9.6,2,4,0,0.75,0.7,6,placed_6m,815070,0.7951666666666666,0.32000000000000006,2,1
STU0795,Law,2,7.83,1,4,1,0.45,0.7,3,placed_3m,578048,0.6048833333333333,0.92,3,0
STU0796,Arts,1,6.56,1,0,1,0.35,1.0,6,placed_6m,338162,0.5654333333333332,0.6,0,1
STU0797,Data Science,2,6.53,1,4,0,0.85,0.7,6,placed_6m,1103249,0.6193833333333334,0.32000000000000006,1,1
STU0798,Data Science,3,7.1,1,0,0,0.85,0.45,24,delayed,902934,0.5493333333333333,0.0,1,3
STU0799,Arts,1,6.94,1,0,1,0.35,1.0,12,placed_12m,307666,0.5787333333333333,0.6,0,2
STU0800,Nursing,3,8.43,2,3,0,0.6,0.45,3,placed_3m,425039,0.6717166666666666,0.24,5,0
STU0801,Engineering,3,7.41,3,3,1,0.75,0.45,6,placed_6m,662459,0.7418499999999999,0.84,2,1
STU0802,Data Science,3,6.4,1,3,1,0.85,0.45,24,delayed,981647,0.5548333333333333,0.84,1,3
STU0803,Data Science,3,9.28,0,1,1,0.85,0.45,6,placed_6m,971104,0.5523,0.6799999999999999,1,1
STU0804,MBA,2,7.25,1,3,1,0.7,0.7,3,placed_3m,866972,0.6120833333333333,0.84,4,0
STU0805,Nursing,3,8.05,1,0,1,0.6,0.45,6,placed_6m,460781,0.5450833333333334,0.6,5,1
STU0806,Arts,3,6.53,0,2,1,0.35,0.45,24,delayed,293966,0.39105,0.76,0,3
STU0807,Arts,1,7.6,2,3,1,0.35,1.0,6,placed_6m,350922,0.7151666666666667,0.84,0,1
STU0808,MBA,2,7.54,3,3,1,0.7,0.7,3,placed_3m,957101,0.7889,0.84,4,0
STU0809,Engineering,3,5.12,3,2,1,0.75,0.45,24,delayed,632784,0.6517,0.76,2,3
STU0810,Arts,2,9.42,0,0,1,0.35,0.7,6,placed_6m,344512,0.5221999999999999,0.6,0,1
STU0811,Law,2,8.62,2,1,0,0.45,0.7,6,placed_6m,629142,0.6858666666666666,0.08000000000000002,3,1
STU0812,Engineering,3,6.76,2,3,0,0.75,0.45,6,placed_6m,786693,0.6357666666666666,0.24,2,1
STU0813,Arts,1,5.99,1,2,0,0.35,1.0,6,placed_6m,345786,0.5654833333333333,0.16000000000000003,0,1
STU0814,Law,2,7.58,1,0,0,0.45,0.7,12,placed_12m,687950,0.5561333333333333,0.0,3,2
STU0815,Data Science,3,7.3,2,4,0,0.85,0.45,3,placed_3m,1012885,0.6796666666666666,0.32000000000000006,1,0
STU0816,Data Science,2,7.59,1,1,1,0.85,0.7,6,placed_6m,1065238,0.6264833333333333,0.6799999999999999,1,1
STU0817,MBA,1,7.41,1,2,1,0.7,1.0,6,placed_6m,851100,0.6676833333333333,0.76,4,1
STU0818,Engineering,1,7.76,1,2,1,0.75,1.0,3,placed_3m,720096,0.6874333333333333,0.76,2,0
STU0819,MBA,2,8.79,1,2,1,0.7,0.7,6,placed_6m,1051941,0.6559833333333333,0.76,4,1
STU0820,Law,3,7.82,0,3,1,0.45,0.45,6,placed_6m,538491,0.46120000000000005,0.84,3,1
STU0821,Engineering,2,6.05,3,4,1,0.75,0.7,3,placed_3m,803736,0.7542500000000001,0.92,2,0
STU0822,MBA,2,8.7,2,1,1,0.7,0.7,3,placed_3m,889416,0.7261666666666666,0.6799999999999999,4,0
STU0823,MBA,2,9.0,2,0,0,0.7,0.7,3,placed_3m,912279,0.7266666666666667,0.0,4,0
STU0824,Data Science,2,10.0,0,0,1,0.85,0.7,6,placed_6m,1125181,0.6174999999999999,0.6,1,1
STU0825,Arts,3,5.96,2,4,1,0.35,0.45,6,placed_6m,304436,0.5577666666666667,0.92,0,1
STU0826,MBA,3,7.47,0,2,0,0.7,0.45,12,placed_12m,871654,0.47645,0.16000000000000003,4,2
STU0827,MBA,1,4.91,0,2,1,0.7,1.0,24,delayed,811159,0.49685,0.76,4,3
STU0828,Nursing,2,7.81,1,2,1,0.6,0.7,12,placed_12m,439071,0.6066833333333332,0.76,5,2
STU0829,MBA,1,6.6,1,2,0,0.7,1.0,12,placed_12m,883137,0.6393333333333333,0.16000000000000003,4,2
STU0830,Engineering,2,9.32,1,2,1,0.75,0.7,24,delayed,728158,0.6820333333333333,0.76,2,3
STU0831,MBA,3,6.35,0,4,0,0.7,0.45,12,placed_12m,719417,0.45724999999999993,0.32000000000000006,4,2
STU0832,Engineering,1,5.34,1,3,0,0.75,1.0,12,placed_12m,632634,0.6127333333333334,0.24,2,2
STU0833,Engineering,2,6.68,0,1,1,0.75,0.7,12,placed_12m,708786,0.4962999999999999,0.6799999999999999,2,2
STU0834,MBA,2,5.03,3,2,1,0.7,0.7,6,placed_6m,736946,0.6910499999999999,0.76,4,1
STU0835,MBA,3,8.03,1,3,1,0.7,0.45,12,placed_12m,959274,0.5893833333333334,0.84,4,2
STU0836,Arts,3,4.93,2,0,1,0.35,0.45,12,placed_12m,280181,0.4817166666666666,0.6,0,2
STU0837,MBA,1,7.23,1,4,0,0.7,1.0,3,placed_3m,882635,0.6813833333333333,0.32000000000000006,4,0
STU0838,Data Science,3,4.91,0,3,1,0.85,0.45,6,placed_6m,929160,0.41935,0.84,1,1
STU0839,Data Science,2,6.85,3,2,1,0.85,0.7,12,placed_12m,1193580,0.77725,0.76,1,2
STU0840,Engineering,2,9.01,1,2,1,0.75,0.7,6,placed_6m,810377,0.6711833333333332,0.76,2,1
STU0841,Data Science,3,7.6,1,2,0,0.85,0.45,12,placed_12m,1051485,0.5868333333333333,0.16000000000000003,1,2
STU0842,Engineering,3,6.25,2,3,1,0.75,0.45,12,placed_12m,708674,0.6179166666666667,0.84,2,2
STU0843,Arts,3,7.17,0,2,1,0.35,0.45,12,placed_12m,262069,0.41345,0.76,0,2
STU0844,Engineering,2,7.22,2,3,1,0.75,0.7,6,placed_6m,698046,0.7018666666666666,0.84,2,1
STU0845,MBA,2,7.72,1,2,1,0.7,0.7,6,placed_6m,842950,0.6185333333333333,0.76,4,1
STU0846,Engineering,3,5.7,1,0,0,0.75,0.45,12,placed_12m,678676,0.48533333333333334,0.0,2,2
STU0847,Arts,2,7.85,0,0,1,0.35,0.7,24,delayed,308535,0.46724999999999994,0.6,0,3
STU0848,Data Science,2,4.23,0,1,1,0.85,0.7,12,placed_12m,939501,0.42555000000000004,0.6799999999999999,1,2
STU0849,Data Science,2,6.51,3,2,0,0.85,0.7,3,placed_3m,1126777,0.76535,0.16000000000000003,1,0
STU0850,Engineering,3,6.66,2,2,1,0.75,0.45,6,placed_6m,634996,0.6222666666666667,0.76,2,1
STU0851,Nursing,2,7.9,0,3,1,0.6,0.7,6,placed_6m,427643,0.5365,0.84,5,1
STU0852,Engineering,1,7.22,0,3,1,0.75,1.0,3,placed_3m,785100,0.5952,0.84,2,0
STU0853,Law,3,5.65,2,2,1,0.45,0.45,6,placed_6m,507411,0.5419166666666667,0.76,3,1
STU0854,Engineering,1,6.12,1,1,0,0.75,1.0,6,placed_6m,711988,0.6200333333333333,0.08000000000000002,2,1
STU0855,Engineering,2,7.42,1,2,1,0.75,0.7,6,placed_6m,671494,0.6155333333333333,0.76,2,1
STU0856,Engineering,2,7.11,1,3,1,0.75,0.7,12,placed_12m,677321,0.6146833333333332,0.84,2,2
STU0857,MBA,1,6.56,0,2,0,0.7,1.0,6,placed_6m,871466,0.5546,0.16000000000000003,4,1
STU0858,Data Science,1,6.67,2,3,0,0.85,1.0,3,placed_3m,1063207,0.7576166666666666,0.24,1,0
STU0859,Engineering,1,7.97,3,2,0,0.75,1.0,3,placed_3m,759122,0.86145,0.16000000000000003,2,0
STU0860,Nursing,3,6.63,0,4,1,0.6,0.45,12,placed_12m,406382,0.45205000000000006,0.92,5,2
STU0861,MBA,2,7.1,1,3,1,0.7,0.7,6,placed_6m,823806,0.6068333333333333,0.84,4,1
STU0862,Data Science,3,9.59,1,1,1,0.85,0.45,6,placed_6m,1057794,0.6464833333333333,0.6799999999999999,1,1
STU0863,MBA,2,5.63,1,4,1,0.7,0.7,12,placed_12m,753679,0.5653833333333333,0.92,4,2
STU0864,MBA,2,5.16,1,2,1,0.7,0.7,12,placed_12m,787687,0.5289333333333333,0.76,4,2
STU0865,Data Science,2,8.06,2,3,0,0.85,0.7,6,placed_6m,1190484,0.7462666666666666,0.24,1,1
STU0866,Engineering,2,6.45,1,4,1,0.75,0.7,6,placed_6m,752418,0.6015833333333334,0.92,2,1
STU0867,Engineering,3,6.85,1,1,1,0.75,0.45,12,placed_12m,619654,0.5355833333333333,0.6799999999999999,2,2
STU0868,Law,2,6.34,1,3,1,0.45,0.7,6,placed_6m,649947,0.5427333333333333,0.84,3,1
STU0869,Arts,2,6.91,0,4,1,0.35,0.7,12,placed_12m,288493,0.47435000000000005,0.92,0,2
STU0870,MBA,3,8.96,0,4,1,0.7,0.45,12,placed_12m,937202,0.5486000000000001,0.92,4,2
STU0871,Engineering,3,8.08,2,4,1,0.75,0.45,12,placed_12m,676828,0.6919666666666666,0.92,2,2
STU0872,Data Science,3,8.15,0,0,0,0.85,0.45,24,delayed,924973,0.50275,0.0,1,3
STU0873,MBA,2,5.64,2,2,1,0.7,0.7,12,placed_12m,790645,0.6290666666666667,0.76,4,2
STU0874,Engineering,3,5.93,1,3,0,0.75,0.45,24,delayed,609494,0.5233833333333333,0.24,2,3
STU0875,Engineering,2,4.08,1,3,0,0.75,0.7,3,placed_3m,640399,0.5086333333333333,0.24,2,0
STU0876,Nursing,2,6.31,1,3,1,0.6,0.7,12,placed_12m,443614,0.5641833333333333,0.84,5,2
STU0877,Data Science,2,8.25,1,4,0,0.85,0.7,6,placed_6m,1033139,0.6795833333333332,0.32000000000000006,1,1
STU0878,Engineering,2,7.77,0,2,0,0.75,0.7,3,placed_3m,655805,0.5444499999999999,0.16000000000000003,2,0
STU0879,Engineering,1,6.96,1,1,0,0.75,1.0,6,placed_6m,687191,0.6494333333333333,0.08000000000000002,2,1
STU0880,Engineering,2,7.18,2,3,1,0.75,0.7,6,placed_6m,716419,0.7004666666666666,0.84,2,1
STU0881,Data Science,3,6.44,2,2,1,0.85,0.45,12,placed_12m,978268,0.6295666666666667,0.76,1,2
STU0882,Engineering,2,7.43,1,2,1,0.75,0.7,3,placed_3m,667398,0.6158833333333333,0.76,2,0
STU0883,Engineering,1,8.04,1,0,0,0.75,1.0,6,placed_6m,776714,0.6772333333333334,0.0,2,1
STU0884,Nursing,1,5.42,0,3,1,0.6,1.0,24,delayed,475810,0.5097,0.84,5,3
STU0885,Engineering,3,7.53,0,4,1,0.75,0.45,12,placed_12m,630662,0.50605,0.92,2,2
STU0886,Data Science,2,8.23,0,2,0,0.85,0.7,12,placed_12m,1027442,0.57555,0.16000000000000003,1,2
STU0887,Engineering,2,6.74,3,2,1,0.75,0.7,6,placed_6m,755665,0.7584,0.76,2,1
STU0888,Engineering,3,7.97,0,1,1,0.75,0.45,6,placed_6m,648799,0.49145,0.6799999999999999,2,1
STU0889,Engineering,3,10.0,0,0,0,0.75,0.45,6,placed_6m,768610,0.5525,0.0,2,1
STU0890,Nursing,2,7.09,1,2,1,0.6,0.7,3,placed_3m,423267,0.5814833333333332,0.76,5,0
STU0891,Law,3,7.63,0,2,1,0.45,0.45,6,placed_6m,627850,0.44455000000000006,0.76,3,1
STU0892,Law,3,6.39,2,4,0,0.45,0.45,6,placed_6m,570577,0.5878166666666667,0.32000000000000006,3,1
STU0893,MBA,3,7.4,0,4,0,0.7,0.45,12,placed_12m,776525,0.494,0.32000000000000006,4,2
STU0894,Data Science,1,7.71,0,1,0,0.85,1.0,12,placed_12m,1046897,0.6073500000000001,0.08000000000000002,1,2
STU0895,Engineering,3,7.41,2,1,0,0.75,0.45,12,placed_12m,666767,0.6385166666666666,0.08000000000000002,2,2
STU0896,Engineering,2,6.08,1,1,1,0.75,0.7,6,placed_6m,734742,0.5586333333333333,0.6799999999999999,2,1
STU0897,Law,2,7.43,2,4,1,0.45,0.7,6,placed_6m,557008,0.6742166666666667,0.92,3,1
STU0898,Engineering,2,8.81,1,4,0,0.75,0.7,6,placed_6m,718691,0.6841833333333334,0.32000000000000006,2,1
STU0899,Engineering,1,7.69,1,0,1,0.75,1.0,3,placed_3m,730095,0.6649833333333333,0.6,2,0
STU0900,Engineering,1,8.26,2,3,0,0.75,1.0,3,placed_3m,793242,0.7982666666666667,0.24,2,0
STU0901,Engineering,3,6.94,0,3,0,0.75,0.45,24,delayed,609165,0.47540000000000004,0.24,2,3
STU0902,Engineering,1,8.02,1,0,0,0.75,1.0,3,placed_3m,695417,0.6765333333333332,0.0,2,0
STU0903,Data Science,2,7.51,1,3,1,0.85,0.7,12,placed_12m,1027536,0.6436833333333334,0.84,1,2
STU0904,MBA,2,6.15,1,4,1,0.7,0.7,3,placed_3m,837614,0.5835833333333333,0.92,4,0
STU0905,Law,1,7.55,2,3,0,0.45,1.0,3,placed_3m,618843,0.7284166666666666,0.24,3,0
STU0906,Law,3,6.11,2,4,0,0.45,0.45,6,placed_6m,577282,0.5780166666666666,0.32000000000000006,3,1
STU0907,MBA,2,6.5,3,0,1,0.7,0.7,12,placed_12m,947808,0.7224999999999999,0.6,4,2
STU0908,Engineering,2,7.41,2,1,1,0.75,0.7,6,placed_6m,724985,0.6885166666666667,0.6799999999999999,2,1
STU0909,MBA,2,7.53,1,0,0,0.7,0.7,3,placed_3m,908906,0.5918833333333333,0.0,4,0
STU0910,Data Science,2,5.89,0,3,0,0.85,0.7,24,delayed,775536,0.5036499999999999,0.24,1,3
STU0911,Engineering,1,8.36,1,4,1,0.75,1.0,6,placed_6m,753068,0.7284333333333333,0.92,2,1
STU0912,Data Science,3,7.83,1,3,1,0.85,0.45,3,placed_3m,1115036,0.6048833333333334,0.84,1,0
STU0913,MBA,3,6.42,1,3,0,0.7,0.45,24,delayed,758023,0.5330333333333334,0.24,4,3
STU0914,Data Science,2,5.51,3,1,1,0.85,0.7,6,placed_6m,984556,0.72035,0.6799999999999999,1,1
STU0915,MBA,3,7.04,1,3,1,0.7,0.45,24,delayed,943184,0.5547333333333334,0.84,4,3
STU0916,Engineering,3,6.71,1,1,1,0.75,0.45,3,placed_3m,748849,0.5306833333333334,0.6799999999999999,2,0
STU0917,Arts,3,7.32,1,4,1,0.35,0.45,6,placed_6m,326049,0.5220333333333333,0.92,0,1
STU0918,Nursing,2,6.8,2,4,1,0.6,0.7,3,placed_3m,486992,0.6746666666666666,0.92,5,0
STU0919,Engineering,2,4.99,2,1,1,0.75,0.7,12,placed_12m,541909,0.6038166666666667,0.6799999999999999,2,2
STU0920,Law,2,6.77,2,0,0,0.45,0.7,12,placed_12m,553651,0.6111166666666666,0.0,3,2
STU0921,MBA,3,6.86,1,4,0,0.7,0.45,3,placed_3m,804508,0.5584333333333334,0.32000000000000006,4,0
STU0922,Law,3,7.9,2,0,1,0.45,0.45,6,placed_6m,585069,0.6006666666666666,0.6,3,1
STU0923,Nursing,1,6.43,0,4,0,0.6,1.0,6,placed_6m,425563,0.55505,0.32000000000000006,5,1
STU0924,MBA,2,9.05,2,4,1,0.7,0.7,3,placed_3m,824056,0.7684166666666666,0.92,4,0
STU0925,Engineering,3,5.1,1,2,1,0.75,0.45,12,placed_12m,620445,0.48433333333333334,0.76,2,2
STU0926,Engineering,3,8.64,1,3,1,0.75,0.45,12,placed_12m,734363,0.6182333333333334,0.84,2,2
STU0927,Data Science,3,6.95,1,3,1,0.85,0.45,12,placed_12m,1101732,0.5740833333333334,0.84,1,2
STU0928,Data Science,3,8.15,2,0,0,0.85,0.45,6,placed_6m,1024541,0.6694166666666665,0.0,1,1
STU0929,Engineering,2,7.29,0,3,1,0.75,0.7,6,placed_6m,643365,0.53765,0.84,2,1
STU0930,Engineering,2,8.45,2,0,1,0.75,0.7,3,placed_3m,635216,0.7149166666666666,0.6,2,0
STU0931,Law,3,6.77,1,4,0,0.45,0.45,24,delayed,519271,0.5177833333333334,0.32000000000000006,3,3
STU0932,Arts,1,5.99,1,2,1,0.35,1.0,24,delayed,337399,0.5654833333333333,0.76,0,3
STU0933,Data Science,2,8.76,0,2,0,0.85,0.7,3,placed_3m,1055642,0.5941000000000001,0.16000000000000003,1,0
STU0934,Engineering,3,7.08,1,4,1,0.75,0.45,12,placed_12m,764140,0.5736333333333333,0.92,2,2
STU0935,Engineering,1,7.44,1,1,1,0.75,1.0,3,placed_3m,737244,0.6662333333333332,0.6799999999999999,2,0
STU0936,Engineering,3,8.56,1,1,0,0.75,0.45,3,placed_3m,724052,0.5954333333333334,0.08000000000000002,2,0
STU0937,Arts,2,6.06,2,3,1,0.35,0.7,6,placed_6m,290741,0.6012666666666666,0.84,0,1
STU0938,Engineering,3,7.86,1,0,1,0.75,0.45,3,placed_3m,709687,0.5609333333333333,0.6,2,0
STU0939,Data Science,1,6.55,3,2,0,0.85,1.0,3,placed_3m,1001664,0.8267499999999999,0.16000000000000003,1,0
STU0940,Engineering,2,7.05,1,3,0,0.75,0.7,6,placed_6m,731435,0.6125833333333333,0.24,2,1
STU0941,Data Science,2,7.28,2,4,1,0.85,0.7,6,placed_6m,1139486,0.7289666666666668,0.92,1,1
STU0942,Data Science,2,5.55,0,2,1,0.85,0.7,24,delayed,1013608,0.48174999999999996,0.76,1,3
STU0943,Law,3,6.34,1,0,1,0.45,0.45,6,placed_6m,498199,0.46273333333333333,0.6,3,1
STU0944,Engineering,3,8.69,1,0,1,0.75,0.45,12,placed_12m,717292,0.5899833333333333,0.6,2,2
STU0945,Engineering,1,8.17,1,1,1,0.75,1.0,6,placed_6m,794807,0.6917833333333334,0.6799999999999999,2,1
STU0946,Engineering,2,7.13,2,3,1,0.75,0.7,6,placed_6m,741662,0.6987166666666667,0.84,2,1
STU0947,Arts,2,7.47,0,4,1,0.35,0.7,6,placed_6m,302861,0.49395,0.92,0,1
STU0948,Law,2,6.88,0,2,1,0.45,0.7,12,placed_12m,458729,0.46829999999999994,0.76,3,2
STU0949,Data Science,3,8.69,2,0,0,0.85,0.45,12,placed_12m,1119632,0.6883166666666667,0.0,1,2
STU0950,Data Science,3,6.98,0,2,0,0.85,0.45,12,placed_12m,946602,0.48180000000000006,0.16000000000000003,1,2
